id,hate
930659169417531392,no
930659143052070912,no
930659136085397505,no
930659119199080448,no
930659116405657600,no
930659105907277824,no
930659098428887040,no
930659069752422400,no
930659016937754624,yes
930659012428943361,no
930659000470958086,no
930658836490448897,no
930658778441232386,yes
930658730047430656,yes
930658725622370304,no
930658685692645377,yes
930658653891330048,no
930658601844334592,yes
930658538489249802,no
930658443924574209,no
930658426446929920,no
930658354271281154,no
930658328501506048,no
930658286004731904,yes
930658122519269376,no
930657973545947136,no
930657934283034624,no
930657918894202881,yes
930657907175247873,no
930657895603232769,yes
930657861025312768,no
930657808403582976,no
930657721078206464,yes
930657651473690624,no
930657606850531330,no
930657423274205185,no
930657398133534720,no
930657377308864513,no
930657341028098048,no
930657324720631808,no
930657283289288705,no
930657265287385088,no
930657243292471296,no
930657222157307904,no
930657172152864768,no
930657163323854848,no
930657062442369024,no
930656974169165825,yes
930656970792685568,yes
930656960831160320,no
930656947828817920,no
930656897014878208,no
930656857731059712,no
930656839523545088,no
930656802248822785,no
930656744241618946,yes
930656741741813761,yes
930656737123815424,no
930656725790789638,no
930656639673360386,no
930656635302891520,no
930656615858130945,no
930656530634039296,no
930656517493280768,no
930656513798148096,no
930656503966683136,no
930656478922407937,yes
930656447305801729,no
930656446294953985,no
930656390544228354,no
930656371216875521,no
930656327268995073,no
930656239884931073,no
930656221220212736,no
930656217197895680,no
930656191633678337,no
930656173392650241,no
930656139305541634,no
930656120292757504,no
930656080002256903,no
930656014860541952,yes
930655947562930177,no
930655888985264128,no
930655877316665344,no
930655787734749185,no
930655731405205505,no
930655629076783104,no
930655621405343750,no
930655586093592576,no
930655567101792256,yes
930655456606998528,no
930655444049199109,no
930655432657563648,no
930655358229667840,no
930655311509315584,yes
930655278953123840,no
930655277405360129,no
930655257822101505,no
930655224464801793,no
930655206848847872,no
930655060970917888,no
930655058475220992,no
930654986958143490,no
930654971674202112,no
930654969488924672,no
930654963440799746,yes
930654876987723776,no
930654840753188864,no
930654806930284545,no
930654769676419072,no
930654741859889152,no
930654741255872512,no
930654691779899392,no
930654643436359680,no
930654630018715648,no
930654561777471490,yes
930654536389287936,yes
930654536259260416,no
930654495838822402,yes
930654494903455745,no
930654471251808257,no
930654447449059330,no
930654427559718912,no
930654421465284608,no
930654412695011329,no
930654401852821504,no
930654385033621506,no
930654384333164544,no
930654376380821505,no
930654374304583681,no
930654367820271616,no
930654366603907073,no
930654351978303488,no
930654341584867328,no
930654323197005826,no
930654298651979776,no
930654288422080513,yes
930654275872673794,no
930654263054913536,no
930654245073846274,no
930654233367597056,no
930654231215865857,no
930654212991709184,no
930654211674484736,no
930654179592372225,no
930654169035427843,no
930654147891867648,no
930654144523919360,no
930654129004990464,no
930654114953990144,no
930654085212196865,no
930654081651281920,no
930654075166887936,yes
930654054128259075,yes
930653881293557766,yes
930653871541772290,yes
930653821726019585,no
930653795297779712,no
930653781565628417,no
930653781116837889,no
930653769892851713,no
930653762867343360,no
930653756013928448,yes
930653753635635200,no
930653744999657473,no
930653742877290502,no
930653736409751552,no
930653734618779648,no
930653720538501121,no
930653711063572480,no
930653647909871616,no
930653640481796098,no
930653635494776835,no
930653633422733312,no
930653614875512832,no
930653606948241408,no
930653602506596352,no
930653600312909825,no
930653579341418497,no
930653564258701312,no
930653497770545154,yes
930653495497232384,no
930653401989500928,no
930653368212754432,no
930653327557357568,no
930653189191421952,no
930653183894048769,yes
930653161148346368,yes
930653120333537280,no
930653116403511305,no
930653102885232640,no
930653091388624897,no
930653075139854337,no
930653066138972163,no
930653063014215681,no
930653056655650816,no
930653039807160320,no
930653030848049152,no
930652973545480193,yes
930652967228837888,no
930652956084621312,no
930652953563860992,no
930652935482200064,no
930652932466503681,yes
930652923868209153,no
930652921699684353,no
930652901348925442,no
930652886496960513,no
930652671589212161,no
930652647564152834,no
930652530589265920,no
930652472712073216,no
930652418236403713,yes
930652379434967041,no
930652148513361920,no
930652121518702592,no
930652095077928962,no
930652074869710850,no
930652030338830338,no
930652024261234688,no
930652002786381825,no
930651976647544835,no
930651948730241024,no
930651933815304192,no
930651843289669633,no
930651771588038656,yes
930651756463312896,no
930651681674727426,no
930651644697763842,no
930651614628794379,no
930651603161567233,no
930651532269416449,yes
930651505484591104,yes
930651488568868864,no
930651456348311552,no
930651431056572416,no
930651395627405313,no
930651376677474304,yes
930651370323050496,no
930651347686494209,no
930651315079958528,no
930651287582060544,yes
930651204878815232,yes
930651198050459648,no
930651175522897920,yes
930651175371919365,no
930651093952094208,no
930651092035268609,no
930651030802632704,no
930650983360757760,no
930650949638606848,no
930650838334427141,no
930650735942832128,yes
930650731996205056,no
930650687410753538,no
930650679269580800,no
930650663733878784,no
930650660726628353,no
930650651784306690,no
930650633702604803,no
930650597493272577,no
930650587842084865,yes
930650555999051777,no
930650534645784577,no
930650436033503233,no
930650428735479808,no
930650372489863168,no
930650368991735809,no
930650336544600069,no
930650330014081026,no
930650328478961664,no
930650294555430912,no
930650275668520960,no
930650253455511553,no
930650160534835200,no
930650138766401536,no
930650052757946368,yes
930650049050238976,no
930650041743826952,no
930650017165168640,no
930649987066814464,no
930649983719739392,yes
930649967139704834,no
930649960319725570,no
930649948080820224,no
930649924001247232,no
930649917768568832,no
930649829835001857,no
930649810784399360,yes
930649810763436033,no
930649684921724929,no
930649649941307394,no
930649638692106240,no
930649587714613248,no
930649585470574592,no
930649556664180736,no
930649508203114496,no
930649480487165952,no
930649467761676289,no
930649463558955008,no
930649459611942912,no
930649449831026688,no
930649448191086592,yes
930649425109831683,no
930649422282752000,yes
930649421121024001,no
930649395594432512,no
930649345057271809,no
930649337864048642,no
930649279726841857,no
930649237641138176,no
930649230502453249,no
930649188643336192,no
930649166484819968,no
930649062285697025,no
930649043277148160,no
930648993679503360,no
930648964327763969,no
930648905431339008,no
930648886879940608,no
930648860871090176,no
930648855724675073,no
930648746987319298,yes
930648730981879808,yes
930648697658134529,yes
930648672060272641,yes
930648547011149825,yes
930648507811328000,no
930648476811190272,no
930648440433971200,no
930648427519717376,yes
930648415180066816,no
930648393373896705,yes
930648379792789505,no
930648255670706176,no
930648175672741888,no
930648172334080001,no
930648160007049216,no
930648150766964737,no
930648043883520001,yes
930648015848820736,no
930647944885391361,no
930647935515353088,yes
930647917030989824,yes
930647910643007488,no
930647896650895360,no
930647867760500736,no
930647856947564544,yes
930647832805113857,no
930647726697648128,no
930647700382425088,yes
930647692941787136,no
930647683487944704,no
930647609865310208,no
930647600470069251,no
930647572766531584,no
930647555633025024,yes
930647544094449665,no
930647487765012480,no
930647483398713346,yes
930647416570859520,yes
930647401563553792,no
930647367526879232,no
930647364607635456,yes
930647336459612160,no
930647288522911745,yes
930647274996236288,no
930647269438836737,no
930647224765304832,no
930647160542191617,no
930647141940416512,no
930647132364734464,no
930647075058044928,no
930647067160121344,no
930646930786541568,no
930646927426822149,no
930646917016621056,no
930646834661548032,no
930646790822682624,no
930646762875965440,no
930646727434145792,no
930646725840244736,no
930646719586623489,no
930646689999998977,no
930646671482081281,no
930646663647121408,no
930646656047108097,no
930646654285504513,no
930646644974071813,no
930646640586838017,no
930646635335602176,no
930646616024977409,no
930646612178808832,no
930646601705639936,no
930646586010619904,no
930646585486098432,no
930646563415904256,no
930646556327284736,no
930646554079301632,no
930646552837787648,no
930646549847334912,no
930646548202995712,no
930646482897854473,no
930646472604954624,no
930646460911308800,no
930646435732819968,no
930646430955565056,no
930646403172503552,no
930646382318415872,no
930646374684741632,no
930646373346758656,no
930646337116409856,no
930646308892835840,no
930646285018914817,no
930646251724472320,no
930646228936818688,no
930646226378395648,no
930646172829614080,no
930646056169242626,no
930646036208644096,no
930645985302339584,no
930645947411025920,no
930645878397947905,yes
930645851382407168,no
930645804188164096,no
930645739197394944,yes
930645697833197573,no
930645580447191041,no
930645550554284032,no
930645526520979456,no
930645463103090688,yes
930645435089289216,no
930645409533480961,no
930645392475279360,no
930645369385574401,no
930645340814004224,no
930645334560141313,no
930645307280560128,yes
930645292063617026,no
930645153496182785,no
930645152762400768,no
930645133938356224,no
930644941025480704,no
930644911678017536,no
930644910184820736,yes
930644826835570688,no
930644759403749377,no
930644710070374401,yes
930644633369169921,no
930644624733102080,no
930644620077387777,no
930644600544514049,no
930644568902717440,no
930644562665725952,no
930644542797344769,yes
930644524464066560,no
930644450812055552,no
930644438916968448,no
930644416498413568,no
930644357841129472,yes
930644327231041541,no
930644215998038016,no
930644203234840578,no
930644133642895360,no
930644130585292801,yes
930644070325768194,no
930644062272737280,no
930644030114889728,yes
930643867438931968,no
930643844470857730,no
930643818256494597,no
930643804792729601,no
930643753852985344,no
930643718742429696,no
930643718557888514,no
930643715244347393,no
930643680561680384,yes
930643673238339584,no
930643667701915648,no
930643622462140416,yes
930643569760665601,no
930643554631897089,no
930643536642527232,no
930643535388401664,yes
930643532892852225,yes
930643522247643136,no
930643510470103040,no
930643484574437376,no
930643386209652743,yes
930643338952347648,yes
930643303166595074,no
930643289979740160,no
930643173742870529,no
930643153878646784,yes
930643135688036352,no
930643053127315456,no
930643051894145025,no
930642984382558208,no
930642933170212864,no
930642897552203777,no
930642893131436033,no
930642880565215232,no
930642855160352768,no
930642815826235392,no
930642812386906112,no
930642802618372097,no
930642800621903872,yes
930642794489810946,no
930642786415718400,no
930642781718175744,no
930642780136894465,no
930642779146981376,no
930642773316861952,no
930642765490348032,no
930642734666469376,no
930642732732829701,yes
930642731327721474,no
930642711362891777,no
930642638633619457,no
930642624234557441,no
930642590185254912,no
930642529590169600,no
930642470601396224,yes
930642464599404545,no
930642392658665473,no
930642318700531712,no
930642309011689473,no
930642270566658048,no
930642228162293760,no
930642208813928448,no
930642202027544576,no
930642198659522560,no
930642198093328384,no
930642168728956929,no
930642072532586497,no
930642067231051776,yes
930642020464517120,no
930641914847813632,yes
930641909994938368,no
930641879934349312,yes
930641860732882944,no
930641859902402562,no
930641836032647168,no
930641831704088576,yes
930641824368283650,no
930641781858988032,no
930641761583620096,no
930641735499296768,no
930641703584878592,no
930641673037721600,no
930641608961294337,yes
930641565885829120,no
930641459170217984,no
930641443244400640,no
930641395542646784,no
930641381089075200,no
930641363816808448,no
930641363670093827,yes
930641328979013632,yes
930641304794664961,no
930641304656273408,no
930641297886494720,no
930641280585158656,no
930641277611364352,yes
930641277032566785,no
930641240571432960,yes
930641228156276737,no
930641221269278725,no
930641217393741825,no
930641207537135616,yes
930641173743628290,no
930641170908237830,no
930641140352798720,no
930641124049543169,no
930641121432268802,no
930641111948955651,no
930641106190168064,yes
930641047612461056,no
930641045993517056,no
930641033100185601,no
930641004750823424,no
930640989605318656,no
930640973180428293,no
930640954897334272,no
930640904691634176,no
930640782045974529,no
930640750223806464,yes
930640737670180864,no
930640713863368704,no
930640704229007361,no
930640701926330368,no
930640624784674816,no
930640611501371392,no
930640512620605441,no
930640506467602432,no
930640502298423296,no
930640498229956608,no
930640479569530880,no
930640458698641408,no
930640448296816640,no
930640444886745089,no
930640407217803264,no
930640403031871488,no
930640368135057409,no
930640365463449600,yes
930640353736183814,no
930640349613252608,no
930640318583668742,no
930640291400441856,no
930640265282506752,no
930640219145162752,no
930640196403650560,no
930640174228365313,no
930640073493811201,no
930640052203515904,no
930640037955407874,no
930639995114795008,no
930639973887377408,no
930639917155340289,no
930639887111467009,no
930639815334354944,no
930639814675845120,no
930639754055569408,yes
930639687483568128,no
930639617442897920,no
930639615714844672,no
930639590423191554,no
930639589861142528,no
930639572249309184,no
930639528997670913,no
930639522286718976,no
930639491970330624,no
930639490942676992,no
930639432637698049,no
930639424366501889,no
930639413364871168,no
930639346390233088,yes
930639311309025280,no
930639288869498880,no
930639284880707584,no
930639255071789056,yes
930639254144905216,no
930639251334729728,no
930639234419052544,no
930639231604723712,yes
930639166240690176,yes
930639160133718017,no
930639158946746369,no
930639153460662272,no
930639126856159232,yes
930639101870657536,no
930639095235309568,no
930639076939755521,no
930639074779648001,no
930639062708424707,yes
930639056014336000,no
930639009877037057,no
930638979547967488,no
930638973659119617,yes
930638947964870656,yes
930638892994359298,no
930638767311990787,no
930638762995957760,no
930638752342519808,no
930638691311259649,no
930638649431150592,no
930638550940487680,no
930638548654534656,no
930638524071710720,no
930638515515396102,no
930638460892958720,yes
930638457642344448,no
930638451669684225,no
930638445210370049,no
930638434905018368,no
930638402382450689,no
930638373705912320,no
930638370551803905,yes
930638318483705856,yes
930638292026036226,yes
930638289035563009,no
930638287605239809,no
930638263945220103,no
930638243082723328,no
930638238670360577,no
930638197041848320,no
930638196081352705,no
930638157372121088,no
930638081526558721,no
930638028942520322,no
930638026778271744,no
930638019387973632,no
930637985896333313,no
930637980120829957,no
930637958377598978,no
930637941231140864,no
930637920775569408,no
930637904594063360,yes
930637889272270848,no
930637865163415552,no
930637841662709760,no
930637824080171010,no
930637797781917702,no
930637782292234240,no
930637751032180741,no
930637747181838337,no
930637745680257024,yes
930637721093144576,no
930637714277400581,yes
930637709944786944,yes
930637701463896064,yes
930637640512299008,no
930637627082014720,no
930637625467265024,no
930637607905714176,no
930637606550953985,no
930637604885860352,no
930637577849397249,no
930637479631376385,no
930637445099675649,no
930637434961965058,no
930637422010011648,no
930637362668998657,no
930637339591892992,no
930637312731566080,yes
930637223816581120,no
930637186407567361,no
930637159371026432,no
930637109228179457,no
930636933872709632,no
930636886510587904,no
930636881582350338,no
930636858031263744,no
930636729836625920,no
930636678905171968,no
930636674962468864,no
930636592577904640,no
930636570994016256,no
930636565797396482,yes
930636551566045184,no
930636550622384129,no
930636547782860800,no
930636538651824129,no
930636525527818240,no
930636524105936896,yes
930636517982138368,no
930636513163075587,no
930636506389204994,no
930636500152266752,no
930636481869344769,no
930636448264572928,yes
930636428089978880,no
930636332585639942,no
930636304936824832,no
930636274448392192,yes
930636269503369221,yes
930636237332996096,no
930636232966787074,no
930636205590499328,no
930636182131822593,no
930636147210047489,yes
930636135591759873,yes
930636061352620037,yes
930636040439783425,no
930636026506231808,no
930636005580959744,no
930635998589063169,no
930635896692662272,yes
930635885858754561,no
930635845715054592,no
930635797157597184,no
930635790878740480,no
930635781672198149,no
930635772885159938,no
930635719852380160,no
930635690882170881,no
930635687661010944,no
930635625908310018,no
930635598125289472,yes
930635563299848192,no
930635563266400260,yes
930635555997700096,yes
930635552378052608,no
930635541535698949,no
930635492298702848,no
930635483218153472,no
930635445402329088,no
930635424850202625,no
930568668882317312,yes
930568522735980544,no
930568480226795520,yes
930564725783572481,yes
930564212958617600,yes
930561250022617088,yes
930558799978606592,yes
930558506515787776,yes
930557288695386112,yes
930557067911458817,yes
930556901338832896,yes
930555247734468608,yes
930555215895515136,no
930554496115191809,no
930554496090075137,yes
930552499227983877,yes
930552248559718401,yes
930551463763423237,yes
930550647824486401,yes
930550093928857600,no
930549504595714051,yes
930547445964115968,no
930546902734487552,yes
930546839170048000,yes
930546075601195009,yes
930545820356829184,no
930544786490183681,no
930544598832832515,yes
930543031975010304,yes
930542987146420224,yes
930542356742451200,no
930541704289058816,yes
930541466581131266,no
930538703457476608,no
930538190573899777,no
930537732782329857,yes
930537178467393536,yes
930535883127902208,no
930533838253625346,yes
930531667944538113,no
930531201655431168,yes
930530709403570176,no
930530301268414465,yes
930530018333257728,no
930529711146577921,no
930528704907837441,yes
930528512242528257,yes
930528209451483136,yes
930528088949231616,no
930527540489478145,yes
930527525582893056,no
930526552693100544,yes
930525950164590592,no
930525892027256835,yes
930525213728673792,no
930524363614490626,yes
930522916017537024,yes
930522794647007232,no
930522558948085760,yes
930521731302862851,yes
930521072599957504,yes
930520697595711488,yes
930520532646289408,no
930520491080773632,yes
930520371039735808,yes
930519647782350848,yes
930517926184185860,no
930517794931859456,no
930516771940990978,no
930515762548224000,no
930515172711718913,yes
930514245858545664,no
930513419878400005,no
930513139011080193,yes
930512865727078400,no
930512335676026885,yes
930512179136286721,no
930512007601692672,yes
930511501806522368,no
930510296959127552,no
930510012081999872,yes
930509886882045954,no
930509793382584320,yes
930509666316152833,yes
930509275302113281,yes
930508786892181505,no
930508324860243970,yes
930508271827521536,yes
930507773883961344,no
930506923820109826,yes
930506433249947648,no
930505174774374400,no
930504680848936960,yes
930503392933314560,yes
930502479539789825,yes
930500280386506752,yes
930499049257668608,no
930498691089223680,yes
930498036110974981,yes
930497924961841152,no
930496114905595904,yes
930495194713214976,no
930494881327468544,yes
930492737757081606,no
930492589773598721,yes
930492533444173824,no
930491972921544706,no
930491292689354758,no
930491269960396801,no
930491003085213696,no
930490224982966272,yes
930489797067640833,yes
930489746572398592,no
930489712426520580,yes
930489398189330434,yes
930488504097886209,yes
930487594047197185,no
930487530956443650,no
930487327637561351,no
930486320165683202,no
930485057994752000,no
930484839350001665,yes
930484328861241344,no
930483688332300288,no
930483057576038400,yes
930482595057557504,yes
930482517450293248,no
930482287933829120,no
930482048741138433,yes
930481233846513665,no
930480467836592128,no
930478579523248128,no
930478182448365568,yes
930478002626023424,no
930477808886976514,yes
930477543160991744,no
930476379212275712,yes
930476160575852545,yes
930475131452973057,yes
930475112498958336,yes
930472829916798977,yes
930472752590487552,yes
930472534537056256,no
930471563274719232,no
930471110063226885,yes
930470902042591234,no
930470544662818817,yes
930470141497954304,yes
930469805852971014,no
930469631059513344,no
930468561075744770,yes
930468283614101504,no
930468180123938817,no
930468071273361408,yes
930467091517399041,no
930466893785333761,yes
930466710116761600,yes
930466661962051585,no
930465579743539201,no
930465373123760128,no
930465181787983872,no
930464766073729027,yes
930464660247269376,no
930463251862818817,no
930462957087150082,yes
930462865324236803,no
930462559685275648,no
930462225344712704,yes
930461719998140416,no
930461192568692736,yes
930460804125773825,no
930459718111449089,yes
930457963030040577,yes
930457614697271298,no
930457408081711105,no
930457242389884928,no
930456952513196036,yes
930456462685503488,yes
930456285987921920,no
930456009973354496,yes
930455539078909953,yes
930454404985212928,yes
930453852436029440,no
930453154981957637,yes
930452886500401152,yes
930451315200790528,yes
930451133654536192,yes
930450784122232832,yes
930449684786708480,yes
930449476384411651,no
930449344230318085,no
930449334876950529,yes
930448278893793281,yes
930446763307225088,yes
930446642528051201,yes
930445218645790721,no
930443610604044288,yes
930443036110262275,no
930442956926046208,yes
930442582076874754,no
930442489001119744,no
930442371665416192,no
930441492077989888,no
930441457101688832,no
930441333772349440,no
930441006033653760,no
930439642154979328,yes
930439365515456513,no
930438684436041728,yes
930438148773023745,no
930437014738042881,yes
930434021162733568,no
930433196210229249,no
930432480737415168,yes
930431592585138177,yes
930431293447376897,no
930430737186283520,yes
930429115177537536,yes
930428204363534336,yes
930428095991025665,yes
930427823474511873,yes
930427111222972416,yes
930426786218954752,no
930425691895750658,yes
930423941017063424,no
930423618076663808,yes
930423229302366208,yes
930422393650274305,yes
930422313367097344,yes
930421133941329921,yes
930420639881678848,no
930420633762238466,no
930420069313728512,yes
930419168180146177,yes
930418584903454721,no
930418571007668225,no
930418212340162560,yes
930418160385261568,yes
930417022743310336,no
930416433586204672,yes
930413626833424384,no
930413110049103872,no
930412929274408960,no
930412676991287297,no
930412596250980352,no
930412319041081344,yes
930412249088438273,no
930411508214968320,no
930411408201744384,yes
930411345454956545,yes
930411300961837056,yes
930411256162418689,no
930410671661035520,yes
930410436570374144,yes
930410340004913158,no
930409574183702533,no
930409384005591041,yes
930409206141865985,no
930409027875561472,no
930408712216473603,no
930408660240621569,yes
930408521954463744,yes
930408419995062273,no
930408100749873153,yes
930407636385828864,no
930406606961037312,no
930406148112617479,yes
930404810809053186,no
930404694710554624,no
930403861134761984,yes
930402821136113664,yes
930402529401294848,yes
930402351114018816,yes
930402102832254976,no
930401919364947968,no
930401024581558272,no
930398503179825152,yes
930398143396614144,yes
930397814357680128,no
930397770418151424,yes
930397267349180418,no
930396899223404544,yes
930395994948362241,yes
930395862353801216,no
930395438535950337,yes
930394880756670469,yes
930394777807450112,no
930394691266404352,yes
930393898991702016,yes
930392635444989954,yes
930391997680095232,no
930390645281189889,yes
930390640143294464,yes
930390337054494720,yes
930389274259804160,yes
930389109931216896,yes
930387785458085890,yes
930387606873034752,yes
930386814535393280,no
930386805844860928,no
930385030614077440,yes
930384480757575680,no
930383928174743552,no
930383289877237761,no
930382961878491136,yes
930382585431248896,no
930382467831336960,yes
930382365888864256,no
930382075743567873,no
930379691869069312,no
930379338100494336,no
930378941591932928,yes
930378882427047936,no
930378856225177600,no
930378543162372096,no
930377582515810304,yes
930377532616204290,no
930377168340815872,no
930377144085221376,no
930377055551852544,no
930376917160689665,yes
930374727289528320,yes
930373830689816577,yes
930373807130468354,no
930373343311749121,yes
930372545689346048,yes
930372030888898560,no
930371654202679296,no
930370197633900544,no
930370022182092800,yes
930369546279669765,no
930367622557896704,yes
930366241377783808,yes
930364541845868544,yes
930364430512283649,no
930364354528186368,no
930364181764812801,yes
930364071395852288,no
930363634819239936,yes
930362104988782592,yes
930361773244452864,yes
930361580306468864,no
930360978017083392,no
930359653803978752,yes
930359546446524416,yes
930359362631106560,no
930359309044797440,yes
930359291705511936,yes
930359209945911296,no
930359054513213442,yes
930358022299406336,yes
930357857417121792,yes
930357806108209152,yes
930356535175385089,no
930356259127209987,yes
930356228236201984,no
930353458510786560,yes
930352918586384384,yes
930351902029680640,no
930350262836973568,no
930350186999590912,yes
930349175191031808,yes
930348985742749697,no
930348344827924480,no
930347878681374720,yes
930346936619724801,yes
930345844104101890,no
930344887433777152,yes
930344567945220096,yes
930343941651730433,yes
930343141126926336,yes
930342770270711809,no
930342041967562752,yes
930341424796749824,yes
930341014585344000,no
930340104165568512,yes
930337986557947904,yes
930337456800583681,yes
930336380210860032,yes
930336103722377216,no
930335890983006208,yes
930335614591012864,no
930335453357707264,yes
930335384361488385,no
930334634566651904,no
930333994524098560,yes
930333978288115717,yes
930332901669031938,yes
930332871570501632,yes
930332489775685633,yes
930331645114068992,yes
930331494337277952,yes
930331330977640449,no
930330966954037250,no
930330317419724800,yes
930330292371550208,no
930330288122507264,no
930329901923799040,no
930329881858269185,yes
930328916987908096,no
930328904820240384,yes
930328139691065344,yes
930327970862059520,yes
930326931601575936,no
930326696485687296,yes
930326389634600961,no
930326196621070336,yes
930325003786248192,no
930324197066395648,yes
930324068607328256,no
930323583183806465,no
930323108044648448,no
930323038939373568,no
930322857414053888,no
930321975079329794,yes
930321496546922496,no
930321431925350400,yes
930320794353373185,yes
930319176866172929,yes
930317801549631488,yes
930317704245972992,yes
930317319255019520,yes
930316566893334528,no
930316264400146433,no
930316224919212032,yes
930316025702346752,yes
930312378398453760,yes
930311961014947840,yes
930311939879854080,no
930310483101577216,no
930310049410568193,yes
930309574086754304,no
930308900162859008,no
930308250096062464,yes
930308234308710400,yes
930307908889391106,no
930307098558259200,yes
930306419676647425,no
930305114828656640,yes
930303979594108929,yes
930303686798168064,yes
930303266172358657,yes
930303186073800704,no
930302590482599936,yes
930302201376985088,no
930301236628336640,yes
930300222349217792,no
930299738208866304,no
930298746323300352,yes
930298368001302528,yes
930297186629378048,yes
930296465653686272,yes
930296452458471424,yes
930295056044576768,no
930293875817811970,yes
930293545038241792,yes
930291854188384257,no
930291606380572672,yes
930291339811573760,no
930291297109364736,yes
930290993869606912,yes
930289945176166401,no
930288306528620546,yes
930287524437782528,yes
930286501279227914,no
930284936434679808,no
930283731138568193,yes
930283729607634949,yes
930283621369438208,yes
930283444860522498,yes
930282709922013184,yes
930282369327747072,yes
930282333176987648,yes
930281567217385472,yes
930280291188559872,yes
930278687139860480,yes
930277772966100992,yes
930277174879379457,no
930274645068140544,yes
930273469182423040,yes
930273265506975744,yes
930273117427130368,no
930272381205180416,yes
930272052942180352,yes
930270327816507394,no
930269950039773184,yes
930268838448582656,no
930266707939221506,no
930266124092141568,no
930265229342248960,no
930262519880519683,no
930257436614840320,yes
930256207197167616,yes
930255125205127168,no
930254472386961409,no
930248546309296128,yes
930246007216050177,no
930239797771333632,no
930236120767565831,yes
930233902710398976,yes
930233007138623488,no
930231122663038976,no
930231041406767105,no
930227035712221185,no
930226132489777154,no
930221112390225921,yes
930220038912479237,yes
930219877490679809,no
930215857166409728,no
930215390331985920,no
930212996235788288,no
930212725069897729,yes
930212644484780037,yes
930212315718475777,no
930211910078881792,no
930211595271266305,no
930210776555622400,yes
930210753625325570,yes
930210589909057537,no
930209390824652800,yes
930208920966193152,yes
930208364042256385,yes
930207743323115520,no
930207227750821888,yes
930205746544902144,no
930205159757578241,no
930205091512115202,yes
930203912623284224,yes
930203281728655360,no
930203146105819136,no
930203114027790336,no
930202873010499585,no
930200832464834565,no
930200709693366272,no
930200147807653888,yes
930198533768179713,no
930197593409323013,yes
930197207088758784,yes
930196956940562433,no
930196883615748099,yes
930195579421974528,yes
930193557390004224,no
930192844169629696,no
930192341272596481,no
930192000141484034,yes
930191578618089473,no
930191057639432192,no
930190566658371585,no
930190411301314560,no
930190056412901376,yes
930189055790329856,yes
930188689929629703,no
930188572531085312,no
930187758517260288,yes
930187312146808837,yes
930185979327143938,yes
930185760577343488,yes
930185501218353152,yes
930184989022609409,yes
930184966817935366,yes
930184171317792770,no
930184000735449088,yes
930183097068507141,yes
930182781728120833,yes
930182397534048256,no
930181193831731200,no
930179698889515008,yes
930179257195786240,yes
930178387670392832,no
930177375148617728,yes
930176894154301440,no
930176365286055941,yes
930176262915674114,no
930175815110791168,yes
930175640195731456,yes
930174080459960321,no
930173379218468865,no
930172508514521090,yes
930172463249547267,yes
930170863923744769,yes
930170759980486656,yes
930169894590730241,yes
930169197904171008,yes
930169138093481985,yes
930169131575529472,no
930168195301986306,yes
930168179162271744,yes
930167956704825345,yes
930167375076495360,yes
930166922829860864,no
930166599889408002,yes
930166296355975168,yes
930165603117146112,no
930165492777615362,no
930165430236393473,yes
930164845600796672,no
930164756421496832,yes
930164604361113600,yes
930164095306883073,yes
930164001237078017,yes
930163152892977154,yes
930163152272097280,no
930162998110572545,yes
930162937918042112,no
930162783089496064,no
930161833532633091,yes
930160781504770048,no
930160371670962179,yes
930159758669238272,no
930159706911531009,yes
930159618143260673,yes
930159416703422465,no
930159335040274433,no
930159131872452608,no
930158761272119296,no
930157595888717824,no
930157334533431297,no
930156143699267584,yes
930156141107130368,yes
930155825267642370,no
930155819122950144,no
930155710071132160,yes
930155497352826880,no
930155038131007490,yes
930154729421918208,yes
930154363988963328,yes
930154300713644032,yes
930152367416279041,yes
930151710877802499,no
930151704124735489,no
930151533454520322,yes
930151134945337349,no
930151072533970944,no
930150549965729792,yes
930150500946923520,no
930150453278625793,yes
930150219588751360,yes
930149674538893312,no
930149645694750722,no
930149086531063809,no
930148334089785345,yes
930148002328711168,yes
930147810082770944,no
930147754428502017,yes
930147064729755648,yes
930145693020426240,yes
930145667208671243,yes
930145175208329222,yes
930145152898920450,yes
930145132858441729,yes
930144461203656704,yes
930144443952443392,no
930143900320370688,yes
930143341165121536,no
930142582809735168,no
930141986790797312,no
930141852132696064,no
930141588612964354,yes
930141351626276866,yes
930141251336396800,yes
930141065931362305,yes
930140825895481344,no
930140488404959239,yes
930139099922563080,no
930138594265718784,no
930138472047890432,no
930138458949144583,yes
930137977740595200,yes
930137587603394561,yes
930137575817441280,yes
930136943626735617,no
930136936945242115,no
930136765209432064,yes
930136688793456640,no
930136617469259776,no
930135944333791232,yes
930135708756578304,no
930135569597915137,yes
930135271961780224,no
930134802950443009,yes
930134603133841408,no
930134414818004993,no
930133315339931648,yes
930132226154561539,yes
930132076258570241,no
930132015550214144,yes
930130249387577345,yes
930130122086277120,yes
930129061321560064,yes
930128533552357376,yes
930128152554299393,no
930128068101976066,yes
930127013955829760,no
930127005407940609,no
930126121127022597,no
930125913945268224,yes
930125710395617280,no
930125528446701568,no
930125256160923648,no
930124852312379392,yes
930124533641760768,no
930124530588274689,yes
930124461298380800,no
930123405411651585,yes
930123390387675136,yes
930123008248811520,no
930122994571206657,no
930122901096935424,no
930122888220495872,yes
